MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
7,7,7/3/22 0:00,UA,UA,288,ORD,SYR,1358,1653,1632,-21,0,0,N,115,607,,,,0
7,7,7/10/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1750,-11,0,0,N,111,607,,,,0
7,7,7/10/22 0:00,AA,YX,4798,ORD,SYR,2035,2327,2328,1,0,0,N,112,607,,,,0
7,7,7/10/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1229,-14,0,0,N,113,607,,,,0
7,7,7/10/22 0:00,B6,B6,2516,JFK,SYR,2259,13,21,8,0,0,N,74,209,,,,0
7,7,7/10/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1023,-30,0,0,N,84,209,,,,0
7,7,7/10/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1816,-14,0,0,N,100,209,,,,0
7,7,7/10/22 0:00,DL,9E,5036,JFK,SYR,2230,7,2343,-24,0,0,N,97,209,,,,0
7,7,7/10/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2346,-13,0,0,N,114,607,,,,0
7,7,7/10/22 0:00,UA,UA,288,ORD,SYR,1358,1653,1630,-23,0,0,N,115,607,,,,0
7,7,7/17/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1811,10,0,0,N,111,607,,,,0
7,7,7/17/22 0:00,AA,YX,4798,ORD,SYR,2035,2327,2344,17,0,0,N,112,607,0,17,0,0
7,7,7/17/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1227,-16,0,0,N,113,607,,,,0
7,7,7/17/22 0:00,B6,B6,2516,JFK,SYR,2259,13,35,22,0,0,N,74,209,0,0,9,0
7,7,7/17/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2354,-13,0,0,N,97,209,,,,0
7,7,7/17/22 0:00,DL,9E,5202,JFK,SYR,929,1053,1028,-25,0,0,N,84,209,,,,0
7,7,7/17/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2338,-21,0,0,N,114,607,,,,0
7,7,7/17/22 0:00,UA,UA,288,ORD,SYR,1355,1648,1637,-11,0,0,N,113,607,,,,0
7,7,7/24/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1759,-2,0,0,N,111,607,,,,0
7,7,7/24/22 0:00,AA,YX,4798,ORD,SYR,2035,2327,135,128,0,0,N,112,607,0,27,101,0
7,7,7/24/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1536,173,0,0,N,113,607,0,0,173,0
7,7,7/24/22 0:00,B6,B6,2516,JFK,SYR,2259,13,40,27,0,0,N,74,209,0,27,0,0
7,7,7/24/22 0:00,DL,9E,5090,JFK,SYR,2230,7,203,116,0,0,N,97,209,0,2,114,0
7,7,7/24/22 0:00,DL,9E,5202,JFK,SYR,929,1053,1029,-24,0,0,N,84,209,,,,0
7,7,7/24/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,32,33,0,0,N,114,607,0,33,0,0
7,7,7/31/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1747,-14,0,0,N,111,607,,,,0
7,7,7/31/22 0:00,AA,YX,4798,ORD,SYR,2035,2327,23,56,0,0,N,112,607,0,0,0,0
7,7,7/31/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1235,-8,0,0,N,113,607,,,,0
7,7,7/31/22 0:00,B6,B6,2516,JFK,SYR,2259,13,2358,-15,0,0,N,74,209,,,,0
7,7,7/31/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2356,-11,0,0,N,97,209,,,,0
7,7,7/31/22 0:00,DL,9E,5202,JFK,SYR,929,1053,1036,-17,0,0,N,84,209,,,,0
7,7,7/31/22 0:00,UA,UA,1503,ORD,SYR,2121,15,8,-7,0,0,N,114,607,,,,0
7,7,7/31/22 0:00,UA,UA,288,ORD,SYR,1358,1653,1652,-1,0,0,N,115,607,,,,0
8,1,8/1/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1937,96,0,0,N,111,607,0,0,96,0
8,1,8/1/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,2301,-17,0,0,N,113,607,,,,0
8,1,8/1/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1446,123,0,0,N,113,607,0,0,0,0
8,1,8/1/22 0:00,B6,B6,2516,JFK,SYR,2259,13,16,3,0,0,N,74,209,,,,0
8,1,8/1/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,13,36,0,0,N,97,209,0,16,0,0
8,1,8/1/22 0:00,DL,9E,5202,JFK,SYR,929,1053,1046,-7,0,0,N,84,209,,,,0
8,1,8/1/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2359,0,0,0,N,114,607,,,,0
8,1,8/1/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1632,-18,0,0,N,115,607,,,,0
8,1,8/1/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1006,1,0,0,N,110,607,,,,0
8,1,8/8/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1826,25,0,0,N,111,607,0,8,0,0
8,1,8/8/22 0:00,AA,YX,4840,ORD,SYR,2025,2318,,,1,0,N,113,607,,,,0
8,1,8/8/22 0:00,AA,YX,4907,ORD,SYR,950,1243,,,1,0,N,113,607,,,,0
8,1,8/8/22 0:00,B6,B6,2516,JFK,SYR,2259,13,49,36,0,0,N,74,209,0,0,0,0
8,1,8/8/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,2325,-12,0,0,N,97,209,,,,0
8,1,8/8/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,12,13,0,0,N,114,607,,,,0
8,1,8/8/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1734,44,0,0,N,115,607,0,0,28,0
8,1,8/8/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1023,18,0,0,N,110,607,0,0,0,0
8,1,8/15/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1748,-13,0,0,N,111,607,,,,0
8,1,8/15/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,2321,3,0,0,N,113,607,,,,0
8,1,8/15/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1242,-1,0,0,N,113,607,,,,0
8,1,8/15/22 0:00,B6,B6,2516,JFK,SYR,2259,13,54,41,0,0,N,74,209,0,0,7,0
8,1,8/15/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,2305,-32,0,0,N,97,209,,,,0
8,1,8/15/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,16,17,0,0,N,114,607,0,0,11,0
8,1,8/15/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1648,-2,0,0,N,115,607,,,,0
8,1,8/15/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1009,4,0,0,N,110,607,,,,0
8,1,8/22/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2316,4,0,0,N,108,607,,,,0
8,1,8/22/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2011,11,0,0,N,107,607,,,,0
8,1,8/22/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1248,3,0,0,N,106,607,,,,0
8,1,8/22/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1752,7,0,0,N,106,607,,,,0
8,1,8/22/22 0:00,B6,B6,2516,JFK,SYR,2259,13,,,1,0,N,74,209,,,,0
8,1,8/22/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,,,1,0,N,97,209,,,,0
8,1,8/22/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,12,13,0,0,N,114,607,,,,0
8,1,8/22/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1642,-8,0,0,N,115,607,,,,0
8,1,8/22/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1010,5,0,0,N,110,607,,,,0
8,1,8/29/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2317,5,0,0,N,108,607,,,,0
8,1,8/29/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2330,210,0,0,N,107,607,60,23,127,0
8,1,8/29/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1313,28,0,0,N,106,607,0,28,0,0
8,1,8/29/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,,,1,0,N,106,607,,,,0
8,1,8/29/22 0:00,B6,B6,2516,JFK,SYR,2259,13,3,-10,0,0,N,74,209,,,,0
8,1,8/29/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,3,26,0,0,N,97,209,0,0,20,0
8,1,8/29/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,105,66,0,0,N,114,607,0,8,32,0
8,1,8/29/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,,,1,0,N,115,607,,,,0
8,1,8/29/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1016,11,0,0,N,110,607,,,,0
8,2,8/2/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1745,-16,0,0,N,111,607,,,,0
8,2,8/2/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,2309,-9,0,0,N,113,607,,,,0
8,2,8/2/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1234,-9,0,0,N,113,607,,,,0
8,2,8/2/22 0:00,B6,B6,2516,JFK,SYR,2259,13,13,0,0,0,N,74,209,,,,0
8,2,8/2/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2342,-25,0,0,N,97,209,,,,0
8,2,8/2/22 0:00,DL,9E,5202,JFK,SYR,929,1053,1040,-13,0,0,N,84,209,,,,0
8,2,8/2/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2342,-17,0,0,N,114,607,,,,0
8,2,8/2/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1640,-10,0,0,N,115,607,,,,0
8,2,8/9/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1807,6,0,0,N,111,607,,,,0
8,2,8/9/22 0:00,AA,YX,4840,ORD,SYR,2025,2318,2259,-19,0,0,N,113,607,,,,0
8,2,8/9/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1302,19,0,0,N,113,607,0,5,14,0
8,2,8/9/22 0:00,B6,B6,2516,JFK,SYR,2259,13,,,1,0,N,74,209,,,,0
8,2,8/9/22 0:00,DL,9E,5090,JFK,SYR,2230,7,132,85,0,0,N,97,209,0,0,85,0
8,2,8/9/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,12,13,0,0,N,114,607,,,,0
8,2,8/9/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1637,-13,0,0,N,115,607,,,,0
8,2,8/16/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2310,-2,0,0,N,108,607,,,,0
8,2,8/16/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2021,21,0,0,N,107,607,0,1,20,0
8,2,8/16/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1508,143,0,0,N,106,607,0,0,0,0
8,2,8/16/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1743,-2,0,0,N,106,607,,,,0
8,2,8/16/22 0:00,B6,B6,2516,JFK,SYR,2259,13,29,16,0,0,N,74,209,0,0,1,0
8,2,8/16/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2359,-8,0,0,N,97,209,,,,0
8,2,8/16/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,1,2,0,0,N,114,607,,,,0
8,2,8/16/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1633,-17,0,0,N,115,607,,,,0
8,2,8/23/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2313,1,0,0,N,108,607,,,,0
8,2,8/23/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2006,6,0,0,N,107,607,,,,0
8,2,8/23/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1238,-7,0,0,N,106,607,,,,0
8,2,8/23/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1756,11,0,0,N,106,607,,,,0
8,2,8/23/22 0:00,B6,B6,2516,JFK,SYR,2259,13,114,61,0,0,N,74,209,0,0,28,0
8,2,8/23/22 0:00,DL,9E,5090,JFK,SYR,2230,7,20,13,0,0,N,97,209,,,,0
8,2,8/23/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,7,8,0,0,N,114,607,,,,0
8,2,8/23/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1642,-8,0,0,N,115,607,,,,0
8,2,8/30/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2311,-1,0,0,N,108,607,,,,0
8,2,8/30/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2003,3,0,0,N,107,607,,,,0
8,2,8/30/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1245,0,0,0,N,106,607,,,,0
8,2,8/30/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1749,4,0,0,N,106,607,,,,0
8,2,8/30/22 0:00,B6,B6,2516,JFK,SYR,2259,13,,,1,0,N,74,209,,,,0
8,2,8/30/22 0:00,DL,9E,5090,JFK,SYR,2230,7,202,115,0,0,N,97,209,0,2,113,0
8,2,8/30/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2354,-5,0,0,N,114,607,,,,0
8,2,8/30/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1641,-9,0,0,N,115,607,,,,0
8,3,8/3/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,,,1,0,N,111,607,,,,0
8,3,8/3/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,,,1,0,N,113,607,,,,0
8,3,8/3/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1223,-20,0,0,N,113,607,,,,0
8,3,8/3/22 0:00,B6,B6,2516,JFK,SYR,2259,13,13,0,0,0,N,74,209,,,,0
8,3,8/3/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2347,-20,0,0,N,97,209,,,,0
8,3,8/3/22 0:00,DL,9E,5202,JFK,SYR,929,1053,1029,-24,0,0,N,84,209,,,,0
8,3,8/3/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,228,149,0,0,N,114,607,0,0,0,0
8,3,8/3/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,,,1,0,N,115,607,,,,0
8,3,8/10/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1753,-8,0,0,N,111,607,,,,0
8,3,8/10/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,128,130,0,0,N,113,607,0,0,21,0
8,3,8/10/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1226,-17,0,0,N,113,607,,,,0
8,3,8/10/22 0:00,B6,B6,2516,JFK,SYR,2259,13,41,28,0,0,N,74,209,0,0,0,0
8,3,8/10/22 0:00,DL,9E,5090,JFK,SYR,2230,7,13,6,0,0,N,97,209,,,,0
8,3,8/10/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2340,-19,0,0,N,114,607,,,,0
8,3,8/10/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1633,-17,0,0,N,115,607,,,,0
8,3,8/17/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2304,-8,0,0,N,108,607,,,,0
8,3,8/17/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2301,181,0,0,N,107,607,0,2,0,0
8,3,8/17/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1246,1,0,0,N,106,607,,,,0
8,3,8/17/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1743,-2,0,0,N,106,607,,,,0
8,3,8/17/22 0:00,B6,B6,2516,JFK,SYR,2259,13,45,32,0,0,N,74,209,0,0,0,0
8,3,8/17/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2357,-10,0,0,N,97,209,,,,0
8,3,8/17/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2349,-10,0,0,N,114,607,,,,0
8,3,8/17/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1702,12,0,0,N,115,607,,,,0
8,3,8/24/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2301,-11,0,0,N,108,607,,,,0
8,3,8/24/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2025,25,0,0,N,107,607,0,18,0,0
8,3,8/24/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1253,8,0,0,N,106,607,,,,0
8,3,8/24/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1741,-4,0,0,N,106,607,,,,0
8,3,8/24/22 0:00,B6,B6,2516,JFK,SYR,2259,13,30,17,0,0,N,74,209,0,3,0,0
8,3,8/24/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2354,-13,0,0,N,97,209,,,,0
8,3,8/24/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2346,-13,0,0,N,114,607,,,,0
8,3,8/24/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1638,-12,0,0,N,115,607,,,,0
8,3,8/31/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2317,5,0,0,N,108,607,,,,0
8,3,8/31/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,1945,-15,0,0,N,107,607,,,,0
8,3,8/31/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1239,-6,0,0,N,106,607,,,,0
8,3,8/31/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1753,8,0,0,N,106,607,,,,0
8,3,8/31/22 0:00,B6,B6,2516,JFK,SYR,2259,13,100,47,0,0,N,74,209,0,14,12,0
8,3,8/31/22 0:00,DL,9E,5090,JFK,SYR,2230,7,206,119,0,0,N,97,209,0,0,0,0
8,3,8/31/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,8,9,0,0,N,114,607,,,,0
8,3,8/31/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1635,-15,0,0,N,115,607,,,,0
8,4,8/4/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1757,-4,0,0,N,111,607,,,,0
8,4,8/4/22 0:00,AA,YX,4840,ORD,SYR,2025,2318,2318,0,0,0,N,113,607,,,,0
8,4,8/4/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1224,-19,0,0,N,113,607,,,,0
8,4,8/4/22 0:00,B6,B6,2516,JFK,SYR,2259,13,100,47,0,0,N,74,209,0,0,35,0
8,4,8/4/22 0:00,DL,9E,5202,JFK,SYR,929,1053,1025,-28,0,0,N,84,209,,,,0
8,4,8/4/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,4,5,0,0,N,114,607,,,,0
8,4,8/4/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1704,14,0,0,N,115,607,,,,0
8,4,8/4/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1025,20,0,0,N,110,607,0,0,0,0
8,4,8/11/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1746,-15,0,0,N,111,607,,,,0
8,4,8/11/22 0:00,AA,YX,4840,ORD,SYR,2025,2318,2310,-8,0,0,N,113,607,,,,0
8,4,8/11/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1325,42,0,0,N,113,607,0,0,42,0
8,4,8/11/22 0:00,B6,B6,2516,JFK,SYR,2259,13,33,20,0,0,N,74,209,0,4,0,0
8,4,8/11/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,2333,-4,0,0,N,97,209,,,,0
8,4,8/11/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2346,-13,0,0,N,114,607,,,,0
8,4,8/11/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1636,-14,0,0,N,115,607,,,,0
8,4,8/11/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1019,14,0,0,N,110,607,,,,0
8,4,8/18/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2320,8,0,0,N,108,607,,,,0
8,4,8/18/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2015,15,0,0,N,107,607,0,6,0,0
8,4,8/18/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1247,2,0,0,N,106,607,,,,0
8,4,8/18/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1749,4,0,0,N,106,607,,,,0
8,4,8/18/22 0:00,B6,B6,2516,JFK,SYR,2259,13,13,0,0,0,N,74,209,,,,0
8,4,8/18/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,2311,-26,0,0,N,97,209,,,,0
8,4,8/18/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2341,-18,0,0,N,114,607,,,,0
8,4,8/18/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1648,-2,0,0,N,115,607,,,,0
8,4,8/18/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1021,16,0,0,N,110,607,0,0,0,0
8,4,8/25/22 0:00,AA,MQ,3330,ORD,SYR,2024,2312,2325,13,0,0,N,108,607,,,,0
8,4,8/25/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2004,4,0,0,N,107,607,,,,0
8,4,8/25/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1238,-7,0,0,N,106,607,,,,0
8,4,8/25/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1827,42,0,0,N,106,607,0,1,0,0
8,4,8/25/22 0:00,B6,B6,2516,JFK,SYR,2259,13,4,-9,0,0,N,74,209,,,,0
8,4,8/25/22 0:00,DL,9E,5090,JFK,SYR,2200,2337,2353,16,0,0,N,97,209,0,0,0,0
8,4,8/25/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2359,0,0,0,N,114,607,,,,0
8,4,8/25/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1630,-20,0,0,N,115,607,,,,0
8,4,8/25/22 0:00,UA,OO,5415,ORD,SYR,715,1005,959,-6,0,0,N,110,607,,,,0
8,5,8/5/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1919,78,0,0,N,111,607,0,78,0,0
8,5,8/5/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,2318,0,0,0,N,113,607,,,,0
8,5,8/5/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1224,-19,0,0,N,113,607,,,,0
8,5,8/5/22 0:00,B6,B6,2516,JFK,SYR,2259,13,,,1,0,N,74,209,,,,0
8,5,8/5/22 0:00,DL,9E,5090,JFK,SYR,2230,7,,,1,0,N,97,209,,,,0
8,5,8/5/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2352,-7,0,0,N,114,607,,,,0
8,5,8/5/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1628,-22,0,0,N,115,607,,,,0
8,5,8/5/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1003,-2,0,0,N,110,607,,,,0
8,5,8/12/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1802,1,0,0,N,111,607,,,,0
8,5,8/12/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,2311,-7,0,0,N,113,607,,,,0
8,5,8/12/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1237,-6,0,0,N,113,607,,,,0
8,5,8/12/22 0:00,B6,B6,2516,JFK,SYR,2259,13,38,25,0,0,N,74,209,0,12,0,0
8,5,8/12/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2355,-12,0,0,N,97,209,,,,0
8,5,8/12/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2342,-17,0,0,N,114,607,,,,0
8,5,8/12/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1639,-11,0,0,N,115,607,,,,0
8,5,8/12/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1013,8,0,0,N,110,607,,,,0
8,5,8/19/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,1957,-3,0,0,N,107,607,,,,0
8,5,8/19/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1243,-2,0,0,N,106,607,,,,0
8,5,8/19/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1751,6,0,0,N,106,607,,,,0
8,5,8/19/22 0:00,AA,YX,4840,ORD,SYR,2024,2315,2320,5,0,0,N,111,607,,,,0
8,5,8/19/22 0:00,B6,B6,2516,JFK,SYR,2259,13,58,45,0,0,N,74,209,0,0,0,0
8,5,8/19/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2336,-31,0,0,N,97,209,,,,0
8,5,8/19/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,28,29,0,0,N,114,607,0,0,0,0
8,5,8/19/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1644,-6,0,0,N,115,607,,,,0
8,5,8/19/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1032,27,0,0,N,110,607,0,0,0,0
8,5,8/26/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2139,99,0,0,N,107,607,0,7,0,0
8,5,8/26/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1253,8,0,0,N,106,607,,,,0
8,5,8/26/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1746,1,0,0,N,106,607,,,,0
8,5,8/26/22 0:00,AA,YX,4840,ORD,SYR,2024,2315,2348,33,0,0,N,111,607,0,0,0,0
8,5,8/26/22 0:00,B6,B6,2516,JFK,SYR,2259,13,232,139,0,0,N,74,209,0,0,131,0
8,5,8/26/22 0:00,DL,9E,5090,JFK,SYR,2230,7,15,8,0,0,N,97,209,,,,0
8,5,8/26/22 0:00,UA,UA,1046,ORD,SYR,2105,2359,2358,-1,0,0,N,114,607,,,,0
8,5,8/26/22 0:00,UA,UA,1559,ORD,SYR,1355,1650,1631,-19,0,0,N,115,607,,,,0
8,5,8/26/22 0:00,UA,OO,5415,ORD,SYR,715,1005,1024,19,0,0,N,110,607,0,0,0,0
8,6,8/6/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1757,-4,0,0,N,111,607,,,,0
8,6,8/6/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,24,66,0,0,N,113,607,0,0,66,0
8,6,8/6/22 0:00,B6,B6,2516,JFK,SYR,2259,13,211,118,0,0,N,74,209,0,0,0,0
8,6,8/6/22 0:00,DL,9E,5090,JFK,SYR,2230,7,,,1,0,N,97,209,,,,0
8,6,8/6/22 0:00,UA,OO,5578,ORD,SYR,1400,1700,1651,-9,0,0,N,120,607,,,,0
8,6,8/6/22 0:00,UA,UA,776,ORD,SYR,2121,15,47,32,0,0,N,114,607,0,0,20,0
8,6,8/6/22 0:00,WN,WN,4667,MCO,SYR,1110,1355,1410,15,0,0,N,165,1053,0,6,7,0
8,6,8/13/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1754,-7,0,0,N,111,607,,,,0
8,6,8/13/22 0:00,AA,YX,4798,ORD,SYR,2025,2318,2327,9,0,0,N,113,607,,,,0
8,6,8/13/22 0:00,B6,B6,2516,JFK,SYR,2259,13,43,30,0,0,N,74,209,0,0,0,0
8,6,8/13/22 0:00,DL,9E,5090,JFK,SYR,2230,7,2344,-23,0,0,N,97,209,,,,0
8,6,8/13/22 0:00,UA,OO,5578,ORD,SYR,1400,1700,1702,2,0,0,N,120,607,,,,0
8,6,8/13/22 0:00,UA,UA,776,ORD,SYR,2121,15,6,-9,0,0,N,114,607,,,,0
8,6,8/13/22 0:00,WN,WN,4667,MCO,SYR,1110,1355,1353,-2,0,0,N,165,1053,,,,0
8,6,8/20/22 0:00,AA,MQ,3911,ORD,SYR,1713,2000,2307,187,0,0,N,107,607,0,43,137,0
8,6,8/20/22 0:00,AA,MQ,4134,ORD,SYR,959,1245,1253,8,0,0,N,106,607,,,,0
8,6,8/20/22 0:00,AA,MQ,4203,ORD,SYR,1459,1745,1823,38,0,0,N,106,607,0,26,0,0
